timestamp,signal_timestamp,entry_timestamp,exit_timestamp,signal,direction,score,reasons,entry,exit,pnl,outcome,duration_bars,duration_minutes,mfe_r,mae_r,rr_realized,rr_model,exit_reason,drawdown,volume_z,delta_z,cvd_slope_z,cvd_condition,delta_condition,buy_sell_ratio,big_trade,vwap,distance_to_poc,absorption,absorption_score,target_price,target_r
2026-03-01 02:00:00+00:00,2026-03-01 02:00:00+00:00,2026-03-01 02:05:00+00:00,2026-03-01 02:05:00+00:00,LONG,LONG,4.25,"['delta_strong_positive', 'cvd_strong_positive', 'aggressive_buyers', 'above_vwap']",67991.0,67821.0225,-49.99999999999812,LOSS,1,1.0,0.5353649747760734,2.076745451603889,-0.9999999999999624,0.5,stop_loss,0.4999999999999818,2.6787496418473773,2.5486969794164747,2.3443438081131505,UP,BUY,1.6585883218873945,False,67020.8535345461,0.014475292603574821,NONE,0.0,68075.98875,0.5
2026-03-01 06:05:00+00:00,2026-03-01 06:05:00+00:00,2026-03-01 06:10:00+00:00,2026-03-01 06:10:00+00:00,SHORT,SHORT,-4.25,"['delta_strong_negative', 'cvd_strong_negative', 'aggressive_sellers', 'below_vwap']",67080.6,66996.74925000001,24.874999999999346,WIN,1,1.0,1.1484691550165371,0.10435207794802073,0.4999999999999868,0.5,take_profit,0.4999999999999818,3.364546923956765,-3.180717027456477,-2.6388439547692557,DOWN,SELL,0.39459802012286693,False,67290.70765587836,-0.006592027811863395,NONE,0.0,66996.74925000001,0.5
2026-03-02 02:05:00+00:00,2026-03-02 02:05:00+00:00,2026-03-02 02:10:00+00:00,2026-03-02 02:10:00+00:00,SHORT,SHORT,-4.25,"['delta_strong_negative', 'cvd_strong_negative', 'aggressive_sellers', 'below_vwap']",66145.8,66063.11775,24.937187499999403,WIN,1,1.0,1.8341300581442987,0.05140160070631846,0.49999999999998795,0.5,take_profit,0.4999999999999818,1.3889618101113475,-2.68760251640343,-2.4798250539077293,DOWN,SELL,0.505231387185235,False,66427.61782093406,0.0019493101038703996,NONE,0.0,66063.11775,0.5
2026-03-02 06:15:00+00:00,2026-03-02 06:15:00+00:00,2026-03-02 06:20:00+00:00,2026-03-02 06:20:00+00:00,SHORT,SHORT,-4.25,"['delta_strong_negative', 'cvd_strong_negative', 'aggressive_sellers', 'below_vwap']",66197.1,66114.353625,24.99953046875074,WIN,1,1.0,1.1003503174610718,0.3450302203570323,0.5000000000000147,0.5,take_profit,0.4999999999999818,2.6777264120333357,-2.695365388213822,-2.423016609716881,DOWN,SELL,0.5758815220623557,False,66508.47325512764,-0.0064676136103467025,NONE,0.0,66114.353625,0.5
2026-03-02 07:05:00+00:00,2026-03-02 07:05:00+00:00,2026-03-02 07:10:00+00:00,2026-03-02 07:15:00+00:00,SHORT,SHORT,-4.25,"['delta_strong_negative', 'cvd_strong_negative', 'aggressive_sellers', 'below_vwap']",65634.1,65552.057375,25.062029294922443,WIN,2,5.0,0.6886664096864724,0.7624085650598774,0.5000000000000112,0.5,take_profit,0.4999999999999818,3.119176968371475,-3.174839322990238,-2.768083780261411,DOWN,SELL,0.5060266613593003,False,66444.91620208607,-0.013368763626247704,NONE,0.0,65552.057375,0.5
2026-03-03 02:00:00+00:00,2026-03-03 02:00:00+00:00,2026-03-03 02:05:00+00:00,2026-03-03 02:15:00+00:00,SHORT,SHORT,-4.75,"['delta_strong_negative', 'cvd_strong_negative', 'aggressive_sellers', 'big_trade_sell', 'below_vwap']",68547.5,68461.815625,25.12468436815833,WIN,3,10.0,0.6127138115905029,0.7288376673109548,0.499999999999983,0.5,take_profit,0.4999999999999818,3.9977876413555427,-3.1724024094729417,-2.670954935282671,DOWN,SELL,0.6345537122236725,True,68853.76706793802,-0.006114353568050972,NONE,0.0,68461.815625,0.5
2026-03-03 04:45:00+00:00,2026-03-03 04:45:00+00:00,2026-03-03 04:50:00+00:00,2026-03-03 05:05:00+00:00,SHORT,SHORT,-4.25,"['delta_strong_negative', 'cvd_strong_negative', 'aggressive_sellers', 'below_vwap']",68067.9,68238.06975,-50.37499215815945,LOSS,4,15.0,0.39313685305404855,1.4426770915512306,-1.0000000000000056,0.5,stop_loss,0.5000000000000107,3.5686150017450946,-3.7895065196470634,-3.6244438063378444,DOWN,SELL,0.39929123247369125,False,68588.49484077079,-0.006598701648280231,NONE,0.0,67982.815125,0.5
2026-03-03 05:45:00+00:00,2026-03-03 05:45:00+00:00,2026-03-03 05:50:00+00:00,2026-03-03 06:00:00+00:00,SHORT,SHORT,-4.25,"['delta_strong_negative', 'cvd_strong_negative', 'aggressive_sellers', 'below_vwap']",67835.5,68005.08875,-50.12311719736699,LOSS,3,10.0,0.20343330557009234,1.0342667187534207,-0.9999999999999725,0.5,stop_loss,0.9974999999999951,2.635208144719467,-3.014777355409091,-2.1354861776007716,DOWN,SELL,0.3974543535210573,False,68494.18648225299,-0.007211191099248532,NONE,0.0,67750.705625,0.5
2026-03-04 01:30:00+00:00,2026-03-04 01:30:00+00:00,2026-03-04 01:35:00+00:00,2026-03-04 01:35:00+00:00,LONG,LONG,4.25,"['delta_strong_positive', 'cvd_strong_positive', 'aggressive_buyers', 'above_vwap']",68471.5,68557.089375,24.936250805689575,WIN,1,1.0,1.1111192247869381,0.0,0.49999999999997613,0.5,take_profit,0.9974999999999951,3.46569340790925,3.3203464873297936,2.8039181984144603,UP,BUY,2.4723745372993022,False,68160.65934952511,0.0032804191957866075,NONE,0.0,68557.089375,0.5
2026-03-04 03:30:00+00:00,2026-03-04 03:30:00+00:00,2026-03-04 03:35:00+00:00,2026-03-04 03:35:00+00:00,SHORT,SHORT,-4.25,"['delta_strong_negative', 'cvd_strong_negative', 'aggressive_sellers', 'below_vwap']",67500.1,67415.724875,24.998591432706743,WIN,1,1.0,0.8894801637331251,0.8965912643091689,0.5000000000000351,0.5,take_profit,0.9974999999999951,3.970658104610324,-3.447387372690174,-2.847338718085972,DOWN,SELL,0.5828674221761861,False,68188.64686962537,-0.010236947004530884,NONE,0.0,67415.724875,0.5
